timestamp_local,timestamp_utc,open,high,low,close,volume,average,bar_count
2026-07-10T13:40:00+08:00,2026-07-10T05:40:00+00:00,3.46,3.46,3.46,3.46,0.0,3.46,0
2026-07-10T13:41:00+08:00,2026-07-10T05:41:00+00:00,3.47,3.47,3.46,3.47,26000.0,3.466,4
2026-07-10T13:42:00+08:00,2026-07-10T05:42:00+00:00,3.47,3.47,3.47,3.47,0.0,3.47,0
2026-07-10T13:43:00+08:00,2026-07-10T05:43:00+00:00,3.47,3.47,3.47,3.47,244000.0,3.47,2
2026-07-10T13:44:00+08:00,2026-07-10T05:44:00+00:00,3.46,3.46,3.46,3.46,18000.0,3.46,3
2026-07-10T13:45:00+08:00,2026-07-10T05:45:00+00:00,3.47,3.47,3.47,3.47,54000.0,3.47,1
2026-07-10T13:46:00+08:00,2026-07-10T05:46:00+00:00,3.47,3.47,3.46,3.46,30000.0,3.4675,3
2026-07-10T13:47:00+08:00,2026-07-10T05:47:00+00:00,3.46,3.46,3.45,3.46,1492000.0,3.46,12
2026-07-10T13:48:00+08:00,2026-07-10T05:48:00+00:00,3.45,3.46,3.45,3.46,124000.0,3.456,6
2026-07-10T13:49:00+08:00,2026-07-10T05:49:00+00:00,3.46,3.47,3.46,3.46,422000.0,3.46,5
2026-07-10T13:50:00+08:00,2026-07-10T05:50:00+00:00,3.46,3.47,3.46,3.47,150000.0,3.4615,5
2026-07-10T13:51:00+08:00,2026-07-10T05:51:00+00:00,3.47,3.47,3.46,3.46,664000.0,3.47,8
2026-07-10T13:52:00+08:00,2026-07-10T05:52:00+00:00,3.46,3.46,3.46,3.46,0.0,3.46,0
2026-07-10T13:53:00+08:00,2026-07-10T05:53:00+00:00,3.46,3.47,3.46,3.47,6000.0,3.4635,2
2026-07-10T13:54:00+08:00,2026-07-10T05:54:00+00:00,3.47,3.48,3.47,3.47,1378000.0,3.4705,4
2026-07-10T13:55:00+08:00,2026-07-10T05:55:00+00:00,3.48,3.49,3.48,3.48,4656000.0,3.485,11
2026-07-10T13:56:00+08:00,2026-07-10T05:56:00+00:00,3.49,3.49,3.48,3.49,206000.0,3.49,6
2026-07-10T13:57:00+08:00,2026-07-10T05:57:00+00:00,3.49,3.49,3.48,3.49,120000.0,3.4885,3
2026-07-10T13:58:00+08:00,2026-07-10T05:58:00+00:00,3.49,3.49,3.49,3.49,6000.0,3.49,3
2026-07-10T13:59:00+08:00,2026-07-10T05:59:00+00:00,3.48,3.49,3.48,3.48,14000.0,3.4815,3
2026-07-10T14:00:00+08:00,2026-07-10T06:00:00+00:00,3.48,3.48,3.48,3.48,20000.0,3.48,1
2026-07-10T14:01:00+08:00,2026-07-10T06:01:00+00:00,3.48,3.49,3.48,3.49,356000.0,3.4805,6
2026-07-10T14:02:00+08:00,2026-07-10T06:02:00+00:00,3.48,3.48,3.48,3.48,54000.0,3.48,2
2026-07-10T14:03:00+08:00,2026-07-10T06:03:00+00:00,3.48,3.48,3.48,3.48,198000.0,3.48,3
2026-07-10T14:04:00+08:00,2026-07-10T06:04:00+00:00,3.48,3.48,3.48,3.48,10000.0,3.48,3
2026-07-10T14:05:00+08:00,2026-07-10T06:05:00+00:00,3.47,3.47,3.47,3.47,14000.0,3.47,2
2026-07-10T14:06:00+08:00,2026-07-10T06:06:00+00:00,3.47,3.47,3.47,3.47,4000.0,3.47,1
2026-07-10T14:07:00+08:00,2026-07-10T06:07:00+00:00,3.47,3.48,3.47,3.48,132000.0,3.4785,9
2026-07-10T14:08:00+08:00,2026-07-10T06:08:00+00:00,3.47,3.48,3.47,3.48,16000.0,3.474,4
2026-07-10T14:09:00+08:00,2026-07-10T06:09:00+00:00,3.48,3.48,3.48,3.48,0.0,3.48,0
2026-07-10T14:10:00+08:00,2026-07-10T06:10:00+00:00,3.48,3.5,3.48,3.49,1844000.0,3.4865,32
2026-07-10T14:11:00+08:00,2026-07-10T06:11:00+00:00,3.49,3.49,3.48,3.48,224000.0,3.48,5
2026-07-10T14:12:00+08:00,2026-07-10T06:12:00+00:00,3.48,3.48,3.48,3.48,170000.0,3.48,2
2026-07-10T14:13:00+08:00,2026-07-10T06:13:00+00:00,3.48,3.48,3.47,3.47,366000.0,3.4795,5
2026-07-10T14:14:00+08:00,2026-07-10T06:14:00+00:00,3.48,3.48,3.47,3.48,32000.0,3.478,6
2026-07-10T14:15:00+08:00,2026-07-10T06:15:00+00:00,3.48,3.48,3.47,3.47,22000.0,3.471,3
2026-07-10T14:16:00+08:00,2026-07-10T06:16:00+00:00,3.48,3.48,3.48,3.48,14000.0,3.48,4
2026-07-10T14:17:00+08:00,2026-07-10T06:17:00+00:00,3.48,3.48,3.48,3.48,4000.0,3.48,1
2026-07-10T14:18:00+08:00,2026-07-10T06:18:00+00:00,3.48,3.48,3.48,3.48,16000.0,3.48,3
