timestamp_local,timestamp_utc,open,high,low,close,volume,average,bar_count
2026-07-10T14:25:00-04:00,2026-07-10T18:25:00+00:00,13.82,13.85,13.82,13.84,6947.0,13.834,41
2026-07-10T14:26:00-04:00,2026-07-10T18:26:00+00:00,13.83,13.83,13.82,13.82,1498.0,13.827,9
2026-07-10T14:27:00-04:00,2026-07-10T18:27:00+00:00,13.82,13.83,13.82,13.82,406.0,13.824,3
2026-07-10T14:28:00-04:00,2026-07-10T18:28:00+00:00,13.82,13.83,13.81,13.83,1800.0,13.823,15
2026-07-10T14:29:00-04:00,2026-07-10T18:29:00+00:00,13.83,13.83,13.83,13.83,0.0,13.83,0
2026-07-10T14:30:00-04:00,2026-07-10T18:30:00+00:00,13.82,13.83,13.82,13.83,1426.0,13.828,6
2026-07-10T14:31:00-04:00,2026-07-10T18:31:00+00:00,13.83,13.83,13.83,13.83,0.0,13.83,0
2026-07-10T14:32:00-04:00,2026-07-10T18:32:00+00:00,13.82,13.83,13.82,13.82,587.0,13.825,2
2026-07-10T14:33:00-04:00,2026-07-10T18:33:00+00:00,13.83,13.83,13.82,13.82,2200.0,13.83,3
2026-07-10T14:34:00-04:00,2026-07-10T18:34:00+00:00,13.82,13.82,13.81,13.81,1500.0,13.818,11
